"GZTD_taxonID","scientificName","acceptedNameUsageID","acceptedNameUsage","taxonRank","kingdom","phylum","class","order","family","genus","majorgroup","GZTD_nrecords","SpecCode"
760,"Centropages longicornis","urn:lsid:marinespecies.org:taxname:346258","Centropages longicornis Mori, 1932","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",1,81032
761,"Centropages maigo","urn:lsid:marinespecies.org:taxname:362143","Centropages maigo Ohtsuka, Itoh & Mizushima, 2005","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",2,
762,"Centropages mohamedi","urn:lsid:marinespecies.org:taxname:834112","Centropages mohamedi El-Sherbiny & Al-Aidaroos, 2015","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",2,
763,"Centropages natalensis","urn:lsid:marinespecies.org:taxname:346259","Centropages natalensis Connell, 1981","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",2,
764,"Centropages orsinii","urn:lsid:marinespecies.org:taxname:220901","Centropages orsinii Giesbrecht, 1889","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",12,27740
765,"Centropages ponticus","urn:lsid:marinespecies.org:taxname:104498","Centropages ponticus Karavaev, 1895","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",9,
766,"Centropages sinensis","urn:lsid:marinespecies.org:taxname:346260","Centropages sinensis Chen & Zhang, 1965","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",2,80278
767,"Centropages spinosus","urn:lsid:marinespecies.org:taxname:357746","Centropages spinosus (Krichagin, 1873)","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",2,
768,"Centropages tenuiremis","urn:lsid:marinespecies.org:taxname:346261","Centropages tenuiremis Thompson I.C. & Scott A., 1903","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",43,80279
769,"Centropages trispinosus","urn:lsid:marinespecies.org:taxname:346262","Centropages trispinosus Sewell, 1914","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",2,
770,"Centropages typicus","urn:lsid:marinespecies.org:taxname:104499","Centropages typicus Krøyer, 1849","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",171,29237
771,"Centropages uedai","urn:lsid:marinespecies.org:taxname:564425","Centropages uedai El-Sherbiny, 2011","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",2,
772,"Centropages velificatus","urn:lsid:marinespecies.org:taxname:346263","Centropages velificatus (Oliveira, 1947)","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",6,29241
773,"Centropages violaceus","urn:lsid:marinespecies.org:taxname:104500","Centropages violaceus (Claus, 1863)","Species","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae","Centropages","Calanoid",27,29238
774,"Centropagidae","urn:lsid:marinespecies.org:taxname:104081","Centropagidae Giesbrecht, 1893","Family","Animalia","Arthropoda","Copepoda","Calanoida","Centropagidae",,"Calanoid",1,
776,"Cephalophanes frigidus","urn:lsid:marinespecies.org:taxname:104688","Cephalophanes frigidus Wolfenden, 1911","Species","Animalia","Arthropoda","Copepoda","Calanoida","Phaennidae","Cephalophanes","Calanoid",2,29417
777,"Cephalophanes refulgens","urn:lsid:marinespecies.org:taxname:104689","Cephalophanes refulgens Sars G.O., 1907","Species","Animalia","Arthropoda","Copepoda","Calanoida","Phaennidae","Cephalophanes","Calanoid",4,29418
778,"Cephalophanes tectus","urn:lsid:marinespecies.org:taxname:346264","Cephalophanes tectus (Esterly, 1911)","Species","Animalia","Arthropoda","Copepoda","Calanoida","Phaennidae","Cephalophanes","Calanoid",1,28238
779,"Chiridiella","urn:lsid:marinespecies.org:taxname:104116","Chiridiella Sars G.O., 1907","Genus","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
780,"Chiridiella abyssalis","urn:lsid:marinespecies.org:taxname:104284","Chiridiella abyssalis Brodsky, 1950","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",2,29305
781,"Chiridiella atlantica","urn:lsid:marinespecies.org:taxname:346265","Chiridiella atlantica Wolfenden, 1911","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
782,"Chiridiella bichela","urn:lsid:marinespecies.org:taxname:346266","Chiridiella bichela Deevey, 1974","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
783,"Chiridiella bispinosa","urn:lsid:marinespecies.org:taxname:346267","Chiridiella bispinosa Park, 1970","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,28145
784,"Chiridiella brachydactyla","urn:lsid:marinespecies.org:taxname:346268","Chiridiella brachydactyla Sars G.O., 1907","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",2,
785,"Chiridiella brooksi","urn:lsid:marinespecies.org:taxname:346269","Chiridiella brooksi Deevey, 1974","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
786,"Chiridiella chainae","urn:lsid:marinespecies.org:taxname:346270","Chiridiella chainae Grice, 1969","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
787,"Chiridiella gibba","urn:lsid:marinespecies.org:taxname:104285","Chiridiella gibba Deevey, 1974","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
788,"Chiridiella kuniae","urn:lsid:marinespecies.org:taxname:104286","Chiridiella kuniae Deevey, 1974","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
789,"Chiridiella macrodactyla","urn:lsid:marinespecies.org:taxname:104287","Chiridiella macrodactyla Sars G.O., 1907","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",2,29307
790,"Chiridiella megadactyla","urn:lsid:marinespecies.org:taxname:342441","Chiridiella megadactyla Bradford, 1971","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
791,"Chiridiella ovata","urn:lsid:marinespecies.org:taxname:104288","Chiridiella ovata Deevey, 1974","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
792,"Chiridiella pacifica","urn:lsid:marinespecies.org:taxname:346271","Chiridiella pacifica Brodsky, 1950","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",3,29306
793,"Chiridiella reductella","urn:lsid:marinespecies.org:taxname:346272","Chiridiella reductella Markhaseva, 1996","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,167156
794,"Chiridiella sarsi","urn:lsid:marinespecies.org:taxname:346273","Chiridiella sarsi Markhaseva, 1983","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,170913
795,"Chiridiella smoki","urn:lsid:marinespecies.org:taxname:346274","Chiridiella smoki Markhaseva, 1983","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
796,"Chiridiella subaequalis","urn:lsid:marinespecies.org:taxname:104289","Chiridiella subaequalis Grice & Hulsemann, 1965","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
797,"Chiridiella trihamata","urn:lsid:marinespecies.org:taxname:346275","Chiridiella trihamata Deevey, 1974","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridiella","Calanoid",1,
798,"Chiridius","urn:lsid:marinespecies.org:taxname:104117","Chiridius Giesbrecht, 1893","Genus","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",4,
799,"Chiridius gracilis","urn:lsid:marinespecies.org:taxname:104290","Chiridius gracilis Farran, 1908","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",19,29308
800,"Chiridius longispinus","urn:lsid:marinespecies.org:taxname:346276","Chiridius longispinus Tanaka, 1957","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",1,
801,"Chiridius mexicanus","urn:lsid:marinespecies.org:taxname:346277","Chiridius mexicanus Park, 1975","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",1,28146
802,"Chiridius molestus","urn:lsid:marinespecies.org:taxname:104291","Chiridius molestus Tanaka, 1957","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",2,
803,"Chiridius obtusifrons","urn:lsid:marinespecies.org:taxname:104292","Chiridius obtusifrons Sars G.O., 1902","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",21,29309
804,"Chiridius pacificus","urn:lsid:marinespecies.org:taxname:346278","Chiridius pacificus Brodsky, 1950","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",3,
805,"Chiridius polaris","urn:lsid:marinespecies.org:taxname:342442","Chiridius polaris Wolfenden, 1911","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",2,29310
806,"Chiridius poppei","urn:lsid:marinespecies.org:taxname:104293","Chiridius poppei Giesbrecht, 1893","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chiridius","Calanoid",18,29311
807,"Chirundina","urn:lsid:marinespecies.org:taxname:104118","Chirundina Giesbrecht, 1895","Genus","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chirundina","Calanoid",1,
808,"Chirundina alaskaensis","urn:lsid:marinespecies.org:taxname:346279","Chirundina alaskaensis (Tanaka, 1969)","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chirundina","Calanoid",1,
809,"Chirundina indica","urn:lsid:marinespecies.org:taxname:221283","Chirundina indica Sewell, 1929","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chirundina","Calanoid",2,
810,"Chirundina streetsii","urn:lsid:marinespecies.org:taxname:104294","Chirundina streetsii Giesbrecht, 1895","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chirundina","Calanoid",45,28147
812,"Chirundinella magna","urn:lsid:marinespecies.org:taxname:346280","Chirundinella magna (Wolfenden, 1911)","Species","Animalia","Arthropoda","Copepoda","Calanoida","Aetideidae","Chirundinella","Calanoid",2,
813,"Clausocalanidae","urn:lsid:marinespecies.org:taxname:104082","Clausocalanidae Giesbrecht, 1893","Family","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae",,"Calanoid",1,
814,"Clausocalanus","urn:lsid:marinespecies.org:taxname:104161","Clausocalanus Giesbrecht, 1888","Genus","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Clausocalanus","Calanoid",11,
815,"Clausocalanus arcuicornis arcuicornis","urn:lsid:marinespecies.org:taxname:1461626","Clausocalanus arcuicornis arcuicornis (Dana, 1849)","Subspecies","Animalia","Arthropoda","Copepoda","Calanoida","Clausocalanidae","Clausocalanus","Calanoid",30,
